id_apolice,id_veiculo,cpf_segurado,data_inicio_vigencia,cobertura
47053,46053,CPF_989,2025-04-24,Terceiros
47054,46054,CPF_420,2025-10-16,Roubo/Furto
47055,46055,CPF_809,2025-11-21,Roubo/Furto
47056,46056,CPF_768,2025-05-01,Total
47057,46057,CPF_377,2025-12-15,Total
47058,46058,CPF_392,2025-12-26,Total
47059,46059,CPF_101,2025-04-16,Total
47060,46060,CPF_127,2026-01-23,Terceiros
47061,46061,CPF_795,2025-12-14,Roubo/Furto
47062,46062,CPF_451,2025-11-29,Roubo/Furto
47063,46063,CPF_606,2025-06-23,Terceiros
47064,46064,CPF_878,2026-02-05,Total
47065,46065,CPF_428,2025-08-27,Total
47066,46066,CPF_222,2025-06-29,Total
47067,46067,CPF_924,2025-11-24,Roubo/Furto
47068,46068,CPF_232,2025-07-28,Roubo/Furto
47069,46069,CPF_46,2025-07-10,Roubo/Furto
47070,46070,CPF_599,2025-05-23,Terceiros
47071,46071,CPF_271,2025-04-27,Total
47072,46072,CPF_152,2025-05-20,Total
47073,46073,CPF_36,2025-04-11,Roubo/Furto
47074,46074,CPF_362,2025-09-26,Terceiros
47075,46075,CPF_775,2025-08-28,Roubo/Furto
47076,46076,CPF_938,2025-08-04,Total
47077,46077,CPF_780,2026-01-17,Total
47078,46078,CPF_218,2025-06-23,Terceiros
47079,46079,CPF_266,2025-12-26,Roubo/Furto
47080,46080,CPF_863,2025-08-03,Terceiros
47081,46081,CPF_349,2025-08-20,Roubo/Furto
47082,46082,CPF_1,2025-12-16,Roubo/Furto
47083,46083,CPF_137,2025-04-10,Roubo/Furto
47084,46084,CPF_567,2025-11-06,Total
47085,46085,CPF_510,2025-10-30,Roubo/Furto
47086,46086,CPF_863,2026-03-12,Roubo/Furto
47087,46087,CPF_559,2025-12-19,Roubo/Furto
47088,46088,CPF_245,2025-07-21,Total
47089,46089,CPF_498,2026-01-06,Terceiros
47090,46090,CPF_460,2025-11-15,Total
47091,46091,CPF_632,2026-03-12,Total
47092,46092,CPF_418,2025-06-12,Total
47093,46093,CPF_186,2025-10-21,Roubo/Furto
47094,46094,CPF_585,2026-01-15,Terceiros
47095,46095,CPF_435,2026-03-13,Total
47096,46096,CPF_440,2025-10-07,Total
47097,46097,CPF_500,2026-01-05,Terceiros
47098,46098,CPF_997,2025-07-07,Total
47099,46099,CPF_979,2025-09-28,Terceiros
47100,46100,CPF_450,2025-04-07,Roubo/Furto
47101,46101,CPF_501,2025-07-13,Roubo/Furto
47102,46102,CPF_772,2025-07-10,Terceiros
47103,46103,CPF_433,2025-08-06,Terceiros
47104,46104,CPF_886,2025-12-19,Roubo/Furto
47105,46105,CPF_731,2025-12-26,Total
47106,46106,CPF_548,2025-06-21,Roubo/Furto
47107,46107,CPF_42,2025-10-15,Total
47108,46108,CPF_669,2025-06-06,Roubo/Furto
47109,46109,CPF_111,2025-06-05,Roubo/Furto
47110,46110,CPF_23,2025-09-09,Terceiros
47111,46111,CPF_720,2026-02-28,Terceiros
47112,46112,CPF_216,2025-07-20,Terceiros
47113,46113,CPF_351,2025-10-25,Total
47114,46114,CPF_331,2026-02-08,Total
47115,46115,CPF_600,2026-01-15,Roubo/Furto
47116,46116,CPF_791,2025-06-01,Roubo/Furto
47117,46117,CPF_574,2025-12-07,Total
47118,46118,CPF_780,2026-03-21,Roubo/Furto
47119,46119,CPF_430,2026-01-13,Total
47120,46120,CPF_919,2026-03-18,Terceiros
47121,46121,CPF_810,2025-11-15,Roubo/Furto
47122,46122,CPF_891,2025-10-16,Total
47123,46123,CPF_949,2025-07-11,Terceiros
47124,46124,CPF_615,2025-08-16,Roubo/Furto
47125,46125,CPF_980,2025-08-28,Terceiros
47126,46126,CPF_669,2026-02-09,Roubo/Furto
47127,46127,CPF_600,2026-02-02,Total
47128,46128,CPF_408,2025-09-27,Terceiros
47129,46129,CPF_944,2026-03-26,Total
47130,46130,CPF_909,2025-12-13,Terceiros
47131,46131,CPF_40,2026-01-23,Terceiros
47132,46132,CPF_384,2026-01-29,Total
47133,46133,CPF_571,2025-08-29,Roubo/Furto
47134,46134,CPF_843,2026-01-22,Total
47135,46135,CPF_21,2026-03-08,Roubo/Furto
47136,46136,CPF_572,2025-09-07,Total
47137,46137,CPF_864,2025-07-20,Total
47138,46138,CPF_586,2025-12-04,Total
47139,46139,CPF_405,2026-02-25,Roubo/Furto
47140,46140,CPF_759,2025-11-13,Total
47141,46141,CPF_324,2026-02-02,Roubo/Furto
47142,46142,CPF_515,2025-06-29,Terceiros
47143,46143,CPF_715,2025-06-19,Terceiros
47144,46144,CPF_570,2025-05-07,Total
47145,46145,CPF_995,2025-12-09,Roubo/Furto
47146,46146,CPF_299,2025-07-18,Total
47147,46147,CPF_191,2025-07-11,Terceiros
47148,46148,CPF_213,2025-09-05,Roubo/Furto
47149,46149,CPF_457,2025-09-29,Roubo/Furto
47150,46150,CPF_912,2026-04-03,Total
47151,46151,CPF_951,2025-05-16,Roubo/Furto
47152,46152,CPF_518,2025-09-22,Roubo/Furto
47153,46153,CPF_336,2026-04-01,Total
47154,46154,CPF_666,2025-11-26,Total
47155,46155,CPF_570,2026-02-18,Roubo/Furto
47156,46156,CPF_852,2025-10-12,Terceiros
47157,46157,CPF_18,2025-09-06,Total
47158,46158,CPF_249,2025-05-11,Terceiros
47159,46159,CPF_576,2025-06-09,Total
47160,46160,CPF_658,2025-10-23,Terceiros
47161,46161,CPF_443,2025-11-25,Roubo/Furto
47162,46162,CPF_760,2026-03-02,Terceiros
47163,46163,CPF_478,2025-05-03,Terceiros
47164,46164,CPF_182,2026-01-17,Terceiros
47165,46165,CPF_554,2025-07-22,Total
47166,46166,CPF_666,2026-02-18,Roubo/Furto
47167,46167,CPF_276,2025-05-24,Roubo/Furto
47168,46168,CPF_508,2025-08-21,Total
47169,46169,CPF_463,2025-07-26,Roubo/Furto
47170,46170,CPF_978,2025-04-28,Roubo/Furto
47171,46171,CPF_697,2025-11-23,Roubo/Furto
47172,46172,CPF_878,2025-09-17,Total
47173,46173,CPF_352,2026-02-24,Roubo/Furto
47174,46174,CPF_432,2025-04-15,Total
47175,46175,CPF_300,2025-12-09,Total
47176,46176,CPF_481,2025-07-07,Total
47177,46177,CPF_465,2025-08-31,Roubo/Furto
47178,46178,CPF_17,2025-11-19,Total
47179,46179,CPF_704,2025-12-20,Total
47180,46180,CPF_988,2025-11-30,Roubo/Furto
47181,46181,CPF_632,2025-08-09,Terceiros
47182,46182,CPF_656,2025-08-17,Terceiros
47183,46183,CPF_162,2025-09-27,Roubo/Furto
47184,46184,CPF_857,2025-12-22,Terceiros
47185,46185,CPF_882,2026-02-20,Terceiros
47186,46186,CPF_431,2026-03-25,Terceiros
47187,46187,CPF_397,2025-06-05,Terceiros
47188,46188,CPF_470,2026-01-10,Terceiros
47189,46189,CPF_46,2025-11-12,Roubo/Furto
47190,46190,CPF_126,2025-07-17,Total
47191,46191,CPF_652,2025-07-04,Total
47192,46192,CPF_30,2025-08-21,Total
47193,46193,CPF_520,2025-12-09,Terceiros
47194,46194,CPF_412,2025-04-17,Roubo/Furto
47195,46195,CPF_738,2025-09-16,Total
47196,46196,CPF_624,2025-05-24,Total
47197,46197,CPF_15,2025-09-16,Terceiros
47198,46198,CPF_266,2025-09-29,Roubo/Furto
47199,46199,CPF_941,2025-08-12,Total
47200,46200,CPF_55,2025-08-08,Total
47201,46201,CPF_581,2025-12-18,Roubo/Furto
47202,46202,CPF_299,2025-08-18,Total
47203,46203,CPF_379,2026-03-20,Total
47204,46204,CPF_450,2025-07-03,Total
47205,46205,CPF_748,2025-06-11,Roubo/Furto
47206,46206,CPF_546,2026-01-02,Terceiros
47207,46207,CPF_502,2025-12-19,Terceiros
47208,46208,CPF_884,2025-12-21,Total
47209,46209,CPF_296,2026-03-26,Total
47210,46210,CPF_160,2025-08-02,Terceiros
47211,46211,CPF_791,2025-10-29,Total
47212,46212,CPF_807,2025-08-30,Roubo/Furto
47213,46213,CPF_663,2025-05-20,Roubo/Furto
47214,46214,CPF_554,2026-02-23,Terceiros
47215,46215,CPF_168,2025-08-14,Terceiros
47216,46216,CPF_916,2026-03-30,Terceiros
47217,46217,CPF_78,2025-12-18,Total
47218,46218,CPF_242,2025-12-16,Terceiros
47219,46219,CPF_227,2025-10-27,Terceiros
47220,46220,CPF_789,2025-07-11,Roubo/Furto
47221,46221,CPF_228,2025-11-22,Terceiros
47222,46222,CPF_549,2025-08-21,Total
47223,46223,CPF_354,2025-05-07,Terceiros
47224,46224,CPF_147,2026-01-23,Roubo/Furto
47225,46225,CPF_305,2025-09-05,Terceiros
47226,46226,CPF_56,2025-11-22,Terceiros
47227,46227,CPF_264,2025-11-26,Total
47228,46228,CPF_769,2025-04-27,Total
47229,46229,CPF_552,2025-12-05,Total
47230,46230,CPF_240,2025-07-07,Roubo/Furto
47231,46231,CPF_884,2025-11-18,Total
47232,46232,CPF_386,2025-12-23,Terceiros
47233,46233,CPF_928,2025-04-25,Terceiros
47234,46234,CPF_742,2025-07-24,Roubo/Furto
47235,46235,CPF_798,2026-04-04,Total
47236,46236,CPF_690,2025-04-21,Total
47237,46237,CPF_161,2025-10-09,Terceiros
47238,46238,CPF_700,2025-09-15,Total
47239,46239,CPF_415,2025-12-14,Total
47240,46240,CPF_609,2025-05-18,Roubo/Furto
47241,46241,CPF_514,2026-02-11,Total
47242,46242,CPF_87,2025-06-16,Total
47243,46243,CPF_466,2025-06-25,Roubo/Furto
47244,46244,CPF_215,2026-01-28,Terceiros
47245,46245,CPF_591,2025-10-28,Total
47246,46246,CPF_116,2026-02-14,Terceiros
47247,46247,CPF_42,2025-07-02,Terceiros
47248,46248,CPF_860,2025-05-30,Terceiros
47249,46249,CPF_49,2025-10-03,Terceiros
47250,46250,CPF_926,2025-05-03,Terceiros
47251,46251,CPF_502,2025-05-10,Terceiros
47252,46252,CPF_807,2026-03-02,Roubo/Furto
47253,46253,CPF_209,2025-06-02,Roubo/Furto
47254,46254,CPF_123,2026-01-14,Total
47255,46255,CPF_833,2026-02-12,Total
47256,46256,CPF_254,2026-01-23,Roubo/Furto
47257,46257,CPF_803,2026-01-26,Total
47258,46258,CPF_8,2025-11-14,Total
47259,46259,CPF_574,2025-11-08,Total
47260,46260,CPF_540,2025-11-16,Terceiros
47261,46261,CPF_407,2025-12-04,Total
47262,46262,CPF_474,2025-09-20,Terceiros
47263,46263,CPF_908,2025-12-04,Total
47264,46264,CPF_959,2025-09-23,Roubo/Furto
47265,46265,CPF_981,2026-04-01,Roubo/Furto
47266,46266,CPF_459,2025-08-26,Terceiros
47267,46267,CPF_548,2025-08-19,Roubo/Furto
47268,46268,CPF_748,2025-10-12,Total
47269,46269,CPF_1,2026-01-24,Roubo/Furto
47270,46270,CPF_77,2026-02-22,Terceiros
47271,46271,CPF_304,2025-11-13,Roubo/Furto
47272,46272,CPF_131,2025-07-12,Total
47273,46273,CPF_165,2025-05-04,Roubo/Furto
47274,46274,CPF_621,2025-07-15,Total
47275,46275,CPF_536,2025-08-22,Total
47276,46276,CPF_74,2025-08-29,Terceiros
47277,46277,CPF_249,2025-11-10,Terceiros
47278,46278,CPF_491,2026-03-14,Total
47279,46279,CPF_792,2026-03-21,Terceiros
47280,46280,CPF_922,2025-11-01,Total
47281,46281,CPF_168,2025-11-17,Terceiros
47282,46282,CPF_769,2026-03-16,Terceiros
47283,46283,CPF_419,2025-07-27,Roubo/Furto
47284,46284,CPF_681,2025-10-01,Roubo/Furto
47285,46285,CPF_327,2026-03-06,Terceiros
47286,46286,CPF_259,2025-08-31,Roubo/Furto
47287,46287,CPF_723,2025-08-15,Roubo/Furto
47288,46288,CPF_596,2026-02-18,Total
47289,46289,CPF_721,2026-03-24,Total
47290,46290,CPF_33,2025-05-02,Total
47291,46291,CPF_528,2025-07-06,Terceiros
47292,46292,CPF_460,2025-07-31,Roubo/Furto
47293,46293,CPF_713,2025-12-02,Total
47294,46294,CPF_558,2026-03-01,Roubo/Furto
47295,46295,CPF_50,2025-08-16,Roubo/Furto
47296,46296,CPF_309,2026-03-01,Roubo/Furto
47297,46297,CPF_727,2025-04-24,Terceiros
47298,46298,CPF_517,2025-08-27,Total
47299,46299,CPF_157,2025-10-05,Terceiros
47300,46300,CPF_411,2025-07-01,Roubo/Furto
47301,46301,CPF_639,2025-07-05,Total
47302,46302,CPF_551,2025-09-16,Terceiros
47303,46303,CPF_491,2025-05-02,Terceiros
47304,46304,CPF_522,2025-08-16,Roubo/Furto
47305,46305,CPF_233,2025-06-03,Total
47306,46306,CPF_992,2025-10-31,Total
47307,46307,CPF_96,2025-12-11,Total
47308,46308,CPF_692,2025-06-17,Terceiros
47309,46309,CPF_230,2026-02-13,Total
47310,46310,CPF_828,2025-04-24,Roubo/Furto
47311,46311,CPF_6,2026-01-23,Total
47312,46312,CPF_359,2026-03-08,Total
47313,46313,CPF_261,2025-06-25,Total
47314,46314,CPF_946,2026-02-22,Total
47315,46315,CPF_821,2026-02-24,Terceiros
47316,46316,CPF_470,2026-02-10,Terceiros
47317,46317,CPF_513,2025-07-26,Roubo/Furto
47318,46318,CPF_135,2025-05-01,Total
47319,46319,CPF_660,2025-05-08,Roubo/Furto
47320,46320,CPF_337,2025-06-22,Total
47321,46321,CPF_221,2025-08-29,Roubo/Furto
47322,46322,CPF_711,2026-02-27,Roubo/Furto
47323,46323,CPF_32,2026-01-07,Total
47324,46324,CPF_982,2025-05-25,Roubo/Furto
47325,46325,CPF_694,2026-02-22,Terceiros
47326,46326,CPF_752,2025-11-18,Total
47327,46327,CPF_953,2025-08-10,Roubo/Furto
47328,46328,CPF_785,2025-11-12,Roubo/Furto
47329,46329,CPF_837,2025-12-04,Total
47330,46330,CPF_666,2025-08-02,Terceiros
47331,46331,CPF_383,2025-04-21,Terceiros
47332,46332,CPF_666,2026-02-27,Total
47333,46333,CPF_839,2025-06-09,Total
47334,46334,CPF_421,2025-08-29,Roubo/Furto
47335,46335,CPF_641,2025-04-14,Total
47336,46336,CPF_291,2026-03-09,Total
47337,46337,CPF_241,2025-04-08,Total
47338,46338,CPF_599,2025-11-04,Terceiros
47339,46339,CPF_103,2026-01-13,Terceiros
47340,46340,CPF_318,2025-09-24,Terceiros
47341,46341,CPF_383,2025-11-25,Roubo/Furto
47342,46342,CPF_900,2026-03-18,Total
47343,46343,CPF_686,2025-06-07,Total
47344,46344,CPF_217,2025-07-06,Roubo/Furto
47345,46345,CPF_627,2026-02-03,Terceiros
47346,46346,CPF_408,2026-02-04,Terceiros
47347,46347,CPF_194,2025-08-02,Roubo/Furto
47348,46348,CPF_578,2026-01-11,Roubo/Furto
47349,46349,CPF_337,2025-09-13,Terceiros
47350,46350,CPF_743,2025-08-01,Roubo/Furto
47351,46351,CPF_652,2025-05-21,Roubo/Furto
47352,46352,CPF_84,2025-08-07,Roubo/Furto
47353,46353,CPF_25,2025-07-16,Total
47354,46354,CPF_976,2025-04-12,Terceiros
47355,46355,CPF_902,2025-06-11,Terceiros
47356,46356,CPF_923,2026-03-20,Total
47357,46357,CPF_492,2025-05-03,Total
47358,46358,CPF_712,2025-08-15,Terceiros
47359,46359,CPF_926,2025-06-14,Total
47360,46360,CPF_26,2025-05-01,Roubo/Furto
47361,46361,CPF_230,2026-02-18,Total
47362,46362,CPF_401,2025-06-05,Roubo/Furto
47363,46363,CPF_966,2025-04-19,Terceiros
47364,46364,CPF_309,2025-11-03,Total
47365,46365,CPF_756,2026-02-07,Total
47366,46366,CPF_86,2025-11-17,Terceiros
47367,46367,CPF_420,2025-12-09,Terceiros
47368,46368,CPF_505,2025-06-12,Roubo/Furto
47369,46369,CPF_900,2025-04-23,Roubo/Furto
47370,46370,CPF_949,2025-04-28,Total
47371,46371,CPF_512,2026-02-18,Roubo/Furto
47372,46372,CPF_248,2026-04-02,Roubo/Furto
47373,46373,CPF_393,2025-05-17,Total
47374,46374,CPF_394,2025-10-30,Total
47375,46375,CPF_695,2025-10-20,Total
47376,46376,CPF_372,2025-10-10,Total
47377,46377,CPF_154,2025-11-20,Terceiros
47378,46378,CPF_78,2025-04-25,Total
47379,46379,CPF_105,2026-02-13,Roubo/Furto
47380,46380,CPF_512,2025-07-28,Roubo/Furto
47381,46381,CPF_101,2025-10-15,Terceiros
47382,46382,CPF_85,2026-04-03,Terceiros
47383,46383,CPF_782,2025-04-15,Total
47384,46384,CPF_222,2025-09-12,Roubo/Furto
47385,46385,CPF_814,2026-04-04,Terceiros
47386,46386,CPF_277,2026-02-08,Roubo/Furto
47387,46387,CPF_272,2025-05-24,Total
47388,46388,CPF_2,2025-08-20,Total
47389,46389,CPF_332,2025-04-28,Terceiros
47390,46390,CPF_148,2025-11-18,Terceiros
47391,46391,CPF_288,2025-04-16,Total
47392,46392,CPF_10,2025-12-29,Total
47393,46393,CPF_286,2025-11-08,Total
47394,46394,CPF_760,2025-07-27,Total
47395,46395,CPF_346,2025-12-04,Terceiros
47396,46396,CPF_160,2025-06-12,Total
47397,46397,CPF_160,2025-04-21,Roubo/Furto
47398,46398,CPF_535,2026-04-04,Terceiros
47399,46399,CPF_125,2025-09-09,Roubo/Furto
47400,46400,CPF_854,2026-03-22,Terceiros
47401,46401,CPF_828,2025-12-14,Roubo/Furto
47402,46402,CPF_616,2025-04-22,Total
47403,46403,CPF_34,2025-11-18,Roubo/Furto
47404,46404,CPF_123,2026-01-12,Roubo/Furto
47405,46405,CPF_959,2025-05-18,Roubo/Furto
47406,46406,CPF_380,2025-11-22,Roubo/Furto
47407,46407,CPF_234,2025-07-23,Total
47408,46408,CPF_89,2026-02-24,Total
47409,46409,CPF_845,2025-12-04,Total
47410,46410,CPF_787,2025-07-05,Terceiros
47411,46411,CPF_112,2025-09-28,Total
47412,46412,CPF_534,2026-03-21,Roubo/Furto
47413,46413,CPF_418,2026-03-06,Total
47414,46414,CPF_900,2026-03-09,Roubo/Furto
47415,46415,CPF_738,2025-12-10,Total
47416,46416,CPF_142,2025-12-05,Total
47417,46417,CPF_316,2025-08-16,Roubo/Furto
47418,46418,CPF_255,2025-04-07,Terceiros
47419,46419,CPF_906,2025-04-19,Total
47420,46420,CPF_377,2026-01-06,Terceiros
47421,46421,CPF_933,2025-09-21,Terceiros
47422,46422,CPF_629,2025-05-23,Roubo/Furto
47423,46423,CPF_250,2026-01-19,Terceiros
47424,46424,CPF_137,2025-09-24,Roubo/Furto
47425,46425,CPF_747,2025-10-08,Terceiros
47426,46426,CPF_428,2025-06-27,Terceiros
47427,46427,CPF_907,2026-01-28,Terceiros
47428,46428,CPF_501,2025-07-25,Total
47429,46429,CPF_514,2025-11-30,Roubo/Furto
47430,46430,CPF_110,2025-08-03,Roubo/Furto
47431,46431,CPF_23,2026-02-01,Roubo/Furto
47432,46432,CPF_346,2025-07-04,Roubo/Furto
47433,46433,CPF_797,2025-07-15,Total
47434,46434,CPF_708,2025-12-24,Terceiros
47435,46435,CPF_110,2026-02-02,Roubo/Furto
47436,46436,CPF_298,2025-11-04,Roubo/Furto
47437,46437,CPF_560,2025-12-05,Roubo/Furto
47438,46438,CPF_113,2026-02-23,Terceiros
47439,46439,CPF_811,2025-04-14,Terceiros
47440,46440,CPF_857,2025-11-26,Terceiros
47441,46441,CPF_125,2025-10-03,Total
47442,46442,CPF_246,2026-03-28,Total
47443,46443,CPF_770,2025-06-11,Total
47444,46444,CPF_433,2025-10-17,Terceiros
47445,46445,CPF_497,2026-01-10,Terceiros
47446,46446,CPF_368,2025-11-12,Roubo/Furto
47447,46447,CPF_394,2025-05-12,Terceiros
47448,46448,CPF_491,2025-05-02,Roubo/Furto
47449,46449,CPF_325,2025-10-10,Terceiros
47450,46450,CPF_264,2026-03-24,Total
47451,46451,CPF_71,2025-09-05,Total
47452,46452,CPF_343,2025-12-27,Terceiros
47453,46453,CPF_274,2025-04-15,Roubo/Furto
47454,46454,CPF_663,2025-05-24,Roubo/Furto
47455,46455,CPF_618,2025-06-14,Roubo/Furto
47456,46456,CPF_673,2026-02-11,Total
47457,46457,CPF_212,2025-09-10,Terceiros
47458,46458,CPF_716,2025-05-27,Total
47459,46459,CPF_153,2026-03-18,Roubo/Furto
47460,46460,CPF_762,2026-03-03,Terceiros
47461,46461,CPF_432,2025-07-10,Roubo/Furto
47462,46462,CPF_997,2026-01-17,Terceiros
47463,46463,CPF_422,2026-02-08,Total
47464,46464,CPF_117,2025-12-15,Total
47465,46465,CPF_361,2026-03-27,Total
47466,46466,CPF_112,2025-08-26,Roubo/Furto
47467,46467,CPF_584,2025-04-24,Terceiros
47468,46468,CPF_845,2025-10-19,Terceiros
47469,46469,CPF_856,2026-03-13,Total
47470,46470,CPF_492,2025-09-09,Roubo/Furto
47471,46471,CPF_793,2026-02-26,Terceiros
47472,46472,CPF_481,2026-01-04,Terceiros
47473,46473,CPF_645,2026-01-12,Roubo/Furto
47474,46474,CPF_581,2025-12-30,Roubo/Furto
47475,46475,CPF_882,2026-03-24,Roubo/Furto
47476,46476,CPF_325,2025-09-27,Terceiros
47477,46477,CPF_417,2025-07-29,Total
47478,46478,CPF_397,2025-04-23,Total
47479,46479,CPF_112,2026-02-22,Terceiros
47480,46480,CPF_372,2025-12-10,Terceiros
47481,46481,CPF_223,2025-09-18,Terceiros
47482,46482,CPF_380,2026-02-12,Total
47483,46483,CPF_561,2026-03-27,Roubo/Furto
47484,46484,CPF_809,2025-07-01,Roubo/Furto
47485,46485,CPF_626,2026-03-11,Terceiros
47486,46486,CPF_25,2025-10-26,Terceiros
47487,46487,CPF_810,2026-04-02,Total
47488,46488,CPF_324,2025-08-16,Terceiros
47489,46489,CPF_470,2025-11-15,Terceiros
47490,46490,CPF_443,2025-08-03,Roubo/Furto
47491,46491,CPF_908,2025-07-22,Terceiros
47492,46492,CPF_184,2026-02-20,Roubo/Furto
47493,46493,CPF_94,2026-02-15,Terceiros
47494,46494,CPF_406,2025-07-20,Total
47495,46495,CPF_169,2025-11-20,Total
47496,46496,CPF_206,2025-08-21,Total
47497,46497,CPF_381,2025-12-03,Roubo/Furto
47498,46498,CPF_557,2026-01-15,Roubo/Furto
47499,46499,CPF_959,2025-05-26,Total
47500,46500,CPF_574,2025-12-09,Terceiros
47501,46501,CPF_858,2025-12-20,Total
47502,46502,CPF_831,2025-07-05,Total
47503,46503,CPF_563,2026-03-15,Roubo/Furto
47504,46504,CPF_264,2025-12-28,Terceiros
47505,46505,CPF_564,2025-11-04,Roubo/Furto
47506,46506,CPF_129,2026-01-12,Total
47507,46507,CPF_559,2026-02-12,Roubo/Furto
47508,46508,CPF_805,2026-03-12,Roubo/Furto
47509,46509,CPF_671,2025-11-14,Terceiros
47510,46510,CPF_180,2025-09-22,Terceiros
47511,46511,CPF_219,2025-06-27,Total
47512,46512,CPF_61,2026-03-12,Terceiros
47513,46513,CPF_376,2025-09-05,Roubo/Furto
47514,46514,CPF_787,2025-09-10,Terceiros
47515,46515,CPF_665,2025-08-18,Roubo/Furto
47516,46516,CPF_332,2025-09-03,Total
47517,46517,CPF_876,2025-11-02,Terceiros
47518,46518,CPF_978,2025-10-22,Roubo/Furto
47519,46519,CPF_37,2025-07-15,Roubo/Furto
47520,46520,CPF_702,2025-05-22,Total
47521,46521,CPF_18,2025-10-14,Roubo/Furto
47522,46522,CPF_474,2025-12-07,Terceiros
47523,46523,CPF_817,2025-05-14,Terceiros
47524,46524,CPF_863,2025-07-04,Roubo/Furto
47525,46525,CPF_670,2025-10-31,Roubo/Furto
47526,46526,CPF_884,2025-07-04,Roubo/Furto
47527,46527,CPF_52,2025-07-27,Terceiros
47528,46528,CPF_701,2025-04-24,Total
47529,46529,CPF_870,2025-10-04,Terceiros
47530,46530,CPF_999,2025-12-29,Terceiros
47531,46531,CPF_310,2025-09-11,Roubo/Furto
47532,46532,CPF_335,2025-10-24,Roubo/Furto
47533,46533,CPF_646,2025-06-08,Terceiros
47534,46534,CPF_12,2025-04-16,Terceiros
47535,46535,CPF_128,2025-09-22,Total
47536,46536,CPF_86,2026-01-17,Terceiros
47537,46537,CPF_893,2025-10-25,Terceiros
47538,46538,CPF_891,2025-11-29,Total
47539,46539,CPF_362,2025-08-05,Terceiros
47540,46540,CPF_993,2025-08-29,Roubo/Furto
47541,46541,CPF_287,2026-03-04,Roubo/Furto
47542,46542,CPF_830,2026-01-06,Total
47543,46543,CPF_332,2025-11-30,Total
47544,46544,CPF_709,2026-01-29,Terceiros
47545,46545,CPF_736,2025-10-10,Total
47546,46546,CPF_54,2025-08-16,Terceiros
47547,46547,CPF_928,2026-03-14,Total
47548,46548,CPF_643,2025-11-10,Terceiros
47549,46549,CPF_814,2025-09-25,Terceiros
47550,46550,CPF_856,2025-06-08,Roubo/Furto
47551,46551,CPF_716,2025-04-17,Total
47552,46552,CPF_346,2025-07-29,Roubo/Furto
47553,46553,CPF_131,2026-03-13,Total
47554,46554,CPF_172,2025-07-31,Terceiros
47555,46555,CPF_319,2025-05-27,Total
47556,46556,CPF_158,2025-08-19,Roubo/Furto
47557,46557,CPF_488,2026-03-01,Terceiros
47558,46558,CPF_681,2026-01-02,Roubo/Furto
47559,46559,CPF_873,2025-04-28,Terceiros
47560,46560,CPF_776,2026-01-18,Roubo/Furto
47561,46561,CPF_615,2025-06-15,Terceiros
47562,46562,CPF_312,2026-03-10,Roubo/Furto
47563,46563,CPF_243,2025-09-08,Total
47564,46564,CPF_530,2025-09-05,Roubo/Furto
47565,46565,CPF_469,2025-10-23,Total
47566,46566,CPF_223,2026-02-27,Roubo/Furto
47567,46567,CPF_775,2025-06-03,Roubo/Furto
47568,46568,CPF_945,2026-01-13,Total
47569,46569,CPF_236,2025-11-13,Terceiros
47570,46570,CPF_682,2025-09-29,Roubo/Furto
47571,46571,CPF_314,2025-08-30,Roubo/Furto
47572,46572,CPF_186,2025-11-29,Roubo/Furto
47573,46573,CPF_378,2025-07-23,Total
47574,46574,CPF_925,2025-06-03,Terceiros
47575,46575,CPF_949,2025-10-30,Roubo/Furto
47576,46576,CPF_611,2025-11-12,Roubo/Furto
47577,46577,CPF_508,2025-11-16,Terceiros
47578,46578,CPF_272,2025-07-28,Total
47579,46579,CPF_190,2026-02-11,Terceiros
47580,46580,CPF_778,2025-08-02,Roubo/Furto
47581,46581,CPF_641,2026-03-11,Total
47582,46582,CPF_424,2025-10-14,Total
47583,46583,CPF_385,2025-11-22,Total
47584,46584,CPF_194,2026-03-21,Total
47585,46585,CPF_170,2025-08-01,Total
47586,46586,CPF_359,2025-07-11,Total
47587,46587,CPF_185,2025-10-30,Terceiros
47588,46588,CPF_871,2025-12-02,Total
47589,46589,CPF_280,2025-05-26,Total
47590,46590,CPF_138,2025-12-19,Terceiros
47591,46591,CPF_683,2025-10-11,Total
47592,46592,CPF_141,2026-03-23,Roubo/Furto
47593,46593,CPF_500,2025-10-08,Roubo/Furto
47594,46594,CPF_532,2026-01-05,Total
47595,46595,CPF_965,2025-11-22,Roubo/Furto
47596,46596,CPF_216,2025-07-19,Total
47597,46597,CPF_17,2026-02-11,Total
47598,46598,CPF_368,2025-12-06,Total
47599,46599,CPF_810,2025-10-13,Terceiros
47600,46600,CPF_874,2025-08-03,Total
47601,46601,CPF_14,2025-10-23,Roubo/Furto
47602,46602,CPF_310,2025-10-13,Roubo/Furto
47603,46603,CPF_770,2025-10-30,Total
47604,46604,CPF_500,2025-07-08,Total
47605,46605,CPF_164,2025-05-01,Roubo/Furto
47606,46606,CPF_65,2025-12-20,Roubo/Furto
47607,46607,CPF_290,2026-01-28,Terceiros
47608,46608,CPF_653,2025-05-05,Terceiros
47609,46609,CPF_808,2025-06-16,Total
47610,46610,CPF_313,2025-09-07,Total
47611,46611,CPF_529,2025-11-13,Terceiros
47612,46612,CPF_380,2026-02-01,Terceiros
47613,46613,CPF_249,2025-09-01,Total
